city,country,country_params,distance,id,lat,localized_country_name,lon,member_count,ranking,state,state_params,zip
Huntington,us,US,969.2289702024598,46750,40.880001068115234,USA,-85.5,50,71,IN,IN,46750
Lowell,us,US,927.0455868831617,46356,41.279998779296875,USA,-87.41999816894531,48,72,IN,IN,46356
Brazil,us,US,848.8446876459926,47834,39.529998779296875,USA,-87.16999816894531,48,73,IN,IN,47834
Columbia City,us,US,982.6977670020123,46725,41.150001525878906,USA,-85.47000122070312,47,74,IN,IN,46725
Angola,us,US,1022.8831926399814,46703,41.66999816894531,USA,-84.98999786376953,45,75,IN,IN,46703
Osceola,us,US,987.7803022780012,46561,41.66999816894531,USA,-86.08000183105469,45,76,IN,IN,46561
Greencastle,us,US,864.9904196710314,46135,39.650001525878906,USA,-86.87000274658203,43,77,IN,IN,46135
New Palestine,us,US,903.25303924021,46163,39.72999954223633,USA,-85.91000366210938,43,78,IN,IN,46163
New Castle,us,US,932.5234540554076,47362,39.91999816894531,USA,-85.33999633789062,42,79,IN,IN,47362
Corydon,us,US,831.9372716855953,47112,38.209999084472656,USA,-86.12999725341797,42,80,IN,IN,47112
Bluffton,us,US,972.7865152299671,46714,40.720001220703125,USA,-85.19000244140625,39,81,IN,IN,46714
Auburn,us,US,1007.0103488835815,46706,41.369998931884766,USA,-85.05000305175781,37,82,IN,IN,46706
Greensburg,us,US,904.1352468974351,47240,39.34000015258789,USA,-85.44999694824219,37,83,IN,IN,47240
Elwood,us,US,929.6869824950098,46036,40.27000045776367,USA,-85.83999633789062,37,84,IN,IN,46036
Cedar Lake,us,US,931.6484603950444,46303,41.380001068115234,USA,-87.44000244140625,37,85,IN,IN,46303
Logansport,us,US,934.35320868485,46947,40.790000915527344,USA,-86.41000366210938,36,86,IN,IN,46947
Scottsburg,us,US,864.9541149340071,47170,38.689998626708984,USA,-85.77999877929688,35,87,IN,IN,47170
Monticello,us,US,920.9462753462935,47960,40.75,USA,-86.76000213623047,34,88,IN,IN,47960
Cicero,us,US,916.9993747541309,46034,40.130001068115234,USA,-86.0199966430664,31,89,IN,IN,46034
East Chicago,us,US,944.691671360753,46312,41.63999938964844,USA,-87.45999908447266,31,90,IN,IN,46312
Hebron,us,US,936.7424058081378,46341,41.34000015258789,USA,-87.19999694824219,29,91,IN,IN,46341
Middlebury,us,US,1000.282124481314,46540,41.68000030517578,USA,-85.69999694824219,29,92,IN,IN,46540
Lake Station,us,US,946.5602600325018,46405,41.56999969482422,USA,-87.2699966430664,28,93,IN,IN,46405
Pittsboro,us,US,889.6994464179418,46167,39.880001068115234,USA,-86.47000122070312,28,94,IN,IN,46167
North Vernon,us,US,883.3204269183301,47265,39.02000045776367,USA,-85.6500015258789,28,95,IN,IN,47265
Frankfort,us,US,905.1777095267007,46041,40.2599983215332,USA,-86.52999877929688,28,96,IN,IN,46041
Jasper,us,US,807.6087340384473,47546,38.400001525878906,USA,-86.93000030517578,27,97,IN,IN,47546
Fortville,us,US,914.9288614279517,46040,39.93000030517578,USA,-85.83000183105469,27,98,IN,IN,46040
Tell City,us,US,795.9696931804381,47586,37.95000076293945,USA,-86.76000213623047,27,99,IN,IN,47586
Charlestown,us,US,861.2437473588317,47111,38.459999084472656,USA,-85.6500015258789,26,100,IN,IN,47111
Spencer,us,US,852.9992554156294,47460,39.290000915527344,USA,-86.75,26,101,IN,IN,47460
Whiteland,us,US,889.2088703064538,46184,39.560001373291016,USA,-86.08999633789062,26,102,IN,IN,46184
Connersville,us,US,927.5973212635657,47331,39.63999938964844,USA,-85.16000366210938,26,103,IN,IN,47331
Boonville,us,US,780.3792123022029,47601,38.060001373291016,USA,-87.26000213623047,25,104,IN,IN,47601
Whiting,us,US,945.6527725240542,46394,41.68000030517578,USA,-87.5,24,105,IN,IN,46394
Batesville,us,US,913.4431197202235,47006,39.33000183105469,USA,-85.19999694824219,24,106,IN,IN,47006
Floyds Knobs,us,US,847.1660204461156,47119,38.36000061035156,USA,-85.9000015258789,23,107,IN,IN,47119
Princeton,us,US,780.7801065937775,47670,38.349998474121094,USA,-87.56999969482422,23,108,IN,IN,47670
Aurora,us,US,912.668328699439,47001,39.09000015258789,USA,-84.9800033569336,23,109,IN,IN,47001
Albany,us,US,952.5301746788634,47320,40.29999923706055,USA,-85.23999786376953,23,110,IN,IN,47320
Mount Vernon,us,US,752.1904122037365,47620,37.95000076293945,USA,-87.86000061035156,22,111,IN,IN,47620
Georgetown,us,US,843.1852985935321,47122,38.310001373291016,USA,-85.94999694824219,22,112,IN,IN,47122
Churubusco,us,US,992.6810073449424,46723,41.220001220703125,USA,-85.2699966430664,22,113,IN,IN,46723
Decatur,us,US,986.836641097055,46733,40.83000183105469,USA,-84.93000030517578,22,114,IN,IN,46733
Brookville,us,US,925.64596859477,47012,39.41999816894531,USA,-84.9800033569336,22,115,IN,IN,47012
Notre Dame,us,US,983.787886592557,46556,41.689998626708984,USA,-86.23999786376953,22,116,IN,IN,46556
Huntertown,us,US,997.3239634402714,46748,41.2400016784668,USA,-85.16000366210938,21,117,IN,IN,46748
Bristol,us,US,998.0961177925626,46507,41.720001220703125,USA,-85.83000183105469,21,118,IN,IN,46507
Knox,us,US,952.5388658267656,46534,41.29999923706055,USA,-86.62000274658203,21,119,IN,IN,46534
Sheridan,us,US,910.7382502418563,46069,40.13999938964844,USA,-86.20999908447266,21,120,IN,IN,46069
Edinburgh,us,US,885.0462529800097,46124,39.349998474121094,USA,-85.95999908447266,20,121,IN,IN,46124
Rochester,us,US,953.8989031585304,46975,41.060001373291016,USA,-86.20999908447266,20,122,IN,IN,46975
Wabash,us,US,954.2668310591512,46992,40.79999923706055,USA,-85.83000183105469,20,123,IN,IN,46992
Kouts,us,US,940.3643418135097,46347,41.310001373291016,USA,-87.02999877929688,19,124,IN,IN,46347
Westville,us,US,956.5488425720993,46391,41.54999923706055,USA,-86.9000015258789,19,125,IN,IN,46391
Syracuse,us,US,986.4893613867562,46567,41.41999816894531,USA,-85.73999786376953,19,126,IN,IN,46567
Tipton,us,US,923.1963862270626,46072,40.290000915527344,USA,-86.05000305175781,19,127,IN,IN,46072
Ellettsville,us,US,856.0162390705385,47429,39.25,USA,-86.62000274658203,18,128,IN,IN,47429
Nashville,us,US,868.393727233782,47448,39.189998626708984,USA,-86.22000122070312,18,129,IN,IN,47448
Washington,us,US,809.535971632277,47501,38.65999984741211,USA,-87.16999816894531,18,130,IN,IN,47501
West Harrison,us,US,924.8402644648282,47060,39.290000915527344,USA,-84.87000274658203,18,131,IN,IN,47060
Portland,us,US,966.869273428156,47371,40.43000030517578,USA,-85.0,17,132,IN,IN,47371
Yorktown,us,US,937.796984374747,47396,40.16999816894531,USA,-85.48999786376953,17,133,IN,IN,47396
Walkerton,us,US,965.6911954300315,46574,41.470001220703125,USA,-86.47000122070312,17,134,IN,IN,46574
Bargersville,us,US,882.9598128689148,46106,39.5099983215332,USA,-86.19999694824219,16,135,IN,IN,46106
Coatesville,us,US,873.3729981069586,46121,39.66999816894531,USA,-86.66000366210938,16,136,IN,IN,46121
Salem,us,US,848.9836400910077,47167,38.61000061035156,USA,-86.0999984741211,16,137,IN,IN,47167
Bremen,us,US,973.6412594766506,46506,41.439998626708984,USA,-86.16999816894531,16,138,IN,IN,46506
Demotte,us,US,928.2418094858924,46310,41.18000030517578,USA,-87.20999908447266,16,139,IN,IN,46310
Greenville,us,US,843.8864990833388,47124,38.369998931884766,USA,-85.98999786376953,15,140,IN,IN,47124
Cloverdale,us,US,860.3654773472882,46120,39.5099983215332,USA,-86.81999969482422,15,141,IN,IN,46120
Knightstown,us,US,919.9143903231031,46148,39.790000915527344,USA,-85.52999877929688,15,142,IN,IN,46148
Thorntown,us,US,896.3438396121014,46071,40.130001068115234,USA,-86.61000061035156,15,143,IN,IN,46071
Greentown,us,US,934.6806021896779,46936,40.47999954223633,USA,-85.97000122070312,14,144,IN,IN,46936
Nappanee,us,US,979.5473568004091,46550,41.45000076293945,USA,-86.0,14,145,IN,IN,46550
New Carlisle,us,US,977.4101457779865,46552,41.709999084472656,USA,-86.4800033569336,14,146,IN,IN,46552
Borden,us,US,851.8873187665275,47106,38.45000076293945,USA,-85.87000274658203,13,147,IN,IN,47106
Covington,us,US,870.488251769164,47932,40.13999938964844,USA,-87.38999938964844,13,148,IN,IN,47932
Bloomfield,us,US,835.1098692419463,47424,39.02000045776367,USA,-86.91000366210938,13,149,IN,IN,47424
French Lick,us,US,826.0048939648415,47432,38.54999923706055,USA,-86.62000274658203,13,150,IN,IN,47432
Garrett,us,US,1003.3939079079072,46738,41.349998474121094,USA,-85.12999725341797,13,151,IN,IN,46738
Clinton,us,US,845.8043539117026,47842,39.650001525878906,USA,-87.41999816894531,13,152,IN,IN,47842
Hartford City,us,US,955.3100688972021,47348,40.470001220703125,USA,-85.37000274658203,13,153,IN,IN,47348
Elizabeth,us,US,831.3437600976483,47117,38.119998931884766,USA,-86.05999755859375,12,154,IN,IN,47117
Winchester,us,US,956.9132942582928,47394,40.18000030517578,USA,-84.9800033569336,12,155,IN,IN,47394
Pekin,us,US,845.0602201871676,47165,38.400001525878906,USA,-85.98999786376953,12,156,IN,IN,47165
Delphi,us,US,916.1414673224725,46923,40.59000015258789,USA,-86.66999816894531,12,157,IN,IN,46923
Rensselaer,us,US,917.92722995948,47978,40.939998626708984,USA,-87.1500015258789,12,158,IN,IN,47978
North Manchester,us,US,965.6208326582231,46962,41.0,USA,-85.7699966430664,12,159,IN,IN,46962
Lagrange,us,US,1008.0285336721074,46761,41.63999938964844,USA,-85.4000015258789,12,160,IN,IN,46761
Ossian,us,US,980.5405879000714,46777,40.869998931884766,USA,-85.16000366210938,12,161,IN,IN,46777
Ingalls,us,US,916.8987480379641,46048,39.95000076293945,USA,-85.80000305175781,12,162,IN,IN,46048
Clayton,us,US,877.9402578258895,46118,39.65999984741211,USA,-86.5199966430664,11,163,IN,IN,46118
Oakland City,us,US,788.7650745551452,47660,38.34000015258789,USA,-87.3499984741211,11,164,IN,IN,47660
Battle Ground,us,US,907.4719467691939,47920,40.52000045776367,USA,-86.83000183105469,11,165,IN,IN,47920
Wheatfield,us,US,933.6569640934459,46392,41.189998626708984,USA,-87.05000305175781,11,166,IN,IN,46392
Monrovia,us,US,873.8966135557247,46157,39.56999969482422,USA,-86.5199966430664,11,167,IN,IN,46157
Morgantown,us,US,875.0716346489897,46160,39.380001068115234,USA,-86.26000213623047,11,168,IN,IN,46160
Monroeville,us,US,995.2371438114781,46773,40.97999954223633,USA,-84.87999725341797,11,169,IN,IN,46773
Roanoke,us,US,980.0981302083471,46783,40.959999084472656,USA,-85.29000091552734,11,170,IN,IN,46783
Sunman,us,US,915.3558115611287,47041,39.25,USA,-85.06999969482422,11,171,IN,IN,47041
Lapel,us,US,920.666128518045,46051,40.060001373291016,USA,-85.83000183105469,11,172,IN,IN,46051
Windfall,us,US,929.5379239185163,46076,40.36000061035156,USA,-85.95999908447266,11,173,IN,IN,46076
English,us,US,823.3216099104282,47118,38.33000183105469,USA,-86.45999908447266,10,174,IN,IN,47118
North Judson,us,US,943.8548803949411,46366,41.220001220703125,USA,-86.7699966430664,10,175,IN,IN,46366
Guilford,us,US,918.5358823346838,47022,39.209999084472656,USA,-84.94999694824219,10,176,IN,IN,47022
Carthage,us,US,915.8650307255944,46115,39.72999954223633,USA,-85.56999969482422,9,177,IN,IN,46115
Fairland,us,US,898.7949769194389,46126,39.61000061035156,USA,-85.88999938964844,9,178,IN,IN,46126
Morristown,us,US,908.4503439152567,46161,39.66999816894531,USA,-85.69999694824219,9,179,IN,IN,46161
Linton,us,US,827.7532077464982,47441,39.06999969482422,USA,-87.16999816894531,9,180,IN,IN,47441
Nineveh,us,US,879.337440650424,46164,39.34000015258789,USA,-86.0999984741211,9,181,IN,IN,46164
Gas City,us,US,948.0562154004025,46933,40.4900016784668,USA,-85.5999984741211,9,182,IN,IN,46933
Paoli,us,US,832.3048776007663,47454,38.560001373291016,USA,-86.47000122070312,9,183,IN,IN,47454
Russiaville,us,US,921.9099005635164,46979,40.41999816894531,USA,-86.26000213623047,9,184,IN,IN,46979
Upland,us,US,950.6918388397112,46989,40.470001220703125,USA,-85.5,9,185,IN,IN,46989
Fremont,us,US,1027.5231066557733,46737,41.720001220703125,USA,-84.91999816894531,9,186,IN,IN,46737
Harlan,us,US,1007.0100010684032,46743,41.220001220703125,USA,-84.8499984741211,9,187,IN,IN,46743
Howe,us,US,1011.51344094314,46746,41.720001220703125,USA,-85.41000366210938,9,188,IN,IN,46746
Leo,us,US,1001.2905123003211,46765,41.22999954223633,USA,-85.02999877929688,9,189,IN,IN,46765
Osgood,us,US,901.9098766428859,47037,39.130001068115234,USA,-85.29000091552734,9,190,IN,IN,47037
Lakeville,us,US,974.603648605775,46536,41.529998779296875,USA,-86.27999877929688,9,191,IN,IN,46536
Frankton,us,US,929.9348673525901,46044,40.220001220703125,USA,-85.7699966430664,9,192,IN,IN,46044
Centerville,us,US,939.9054562274636,47330,39.79999923706055,USA,-85.01000213623047,9,193,IN,IN,47330
Whitestown,us,US,898.5061508158786,46075,39.97999954223633,USA,-86.3499984741211,9,194,IN,IN,46075
Winona Lake,us,US,974.3377682983659,46590,41.220001220703125,USA,-85.81999969482422,9,195,IN,IN,46590
Parker City,us,US,949.6032617677677,47368,40.189998626708984,USA,-85.19000244140625,8,196,IN,IN,47368
Wadesville,us,US,761.7033403100747,47638,38.08000183105469,USA,-87.76000213623047,8,197,IN,IN,47638
Wolcottville,us,US,1007.7033321416944,46795,41.54999923706055,USA,-85.27999877929688,8,198,IN,IN,46795
Wakarusa,us,US,981.3916954986607,46573,41.540000915527344,USA,-86.08000183105469,8,199,IN,IN,46573
Des Moines,us,US,808.1867933671372,50301,41.599998474121094,USA,-93.62999725341797,4850,0,IA,IA,50301
Iowa City,us,US,846.5989825955271,52240,41.65999984741211,USA,-91.52999877929688,1907,1,IA,IA,52240
Davenport,us,US,857.7909801026057,52801,41.52000045776367,USA,-90.58000183105469,1714,2,IA,IA,52801
Cedar Rapids,us,US,863.5121450839819,52401,41.970001220703125,USA,-91.66000366210938,1546,3,IA,IA,52401
West Des Moines,us,US,805.1493358052151,50265,41.58000183105469,USA,-93.76000213623047,758,4,IA,IA,50265
Waterloo,us,US,883.8890950343741,50701,42.47999954223633,USA,-92.37000274658203,649,5,IA,IA,50701
Sioux City,us,US,844.5837878993428,51101,42.4900016784668,USA,-96.4000015258789,617,6,IA,IA,51101
Urbandale,us,US,808.8438028194253,50322,41.630001068115234,USA,-93.7300033569336,566,7,IA,IA,50322
Ankeny,us,US,816.363055688387,50021,41.720001220703125,USA,-93.61000061035156,508,8,IA,IA,50021
Dubuque,us,US,918.6893041309511,52001,42.560001373291016,USA,-90.69000244140625,503,9,IA,IA,52001
Ames,us,US,836.4412172334703,50010,42.029998779296875,USA,-93.63999938964844,472,10,IA,IA,50010
Council Bluffs,us,US,762.3441784604778,51501,41.25,USA,-95.8499984741211,382,11,IA,IA,51501
Ottumwa,us,US,789.7181791709008,52501,41.02000045776367,USA,-92.41999816894531,275,12,IA,IA,52501
Burlington,us,US,803.076262676317,52601,40.810001373291016,USA,-91.12000274658203,262,13,IA,IA,52601
Mason City,us,US,916.000604088434,50401,43.150001525878906,USA,-93.19999694824219,253,14,IA,IA,50401
Coralville,us,US,846.8794472903595,52241,41.68000030517578,USA,-91.58000183105469,252,15,IA,IA,52241
Clinton,us,US,885.7688276431608,52732,41.849998474121094,USA,-90.20999908447266,245,16,IA,IA,52732
Fort Dodge,us,US,862.1193493453566,50501,42.5099983215332,USA,-94.18000030517578,241,17,IA,IA,50501
Bettendorf,us,US,863.4584234063293,52722,41.56999969482422,USA,-90.45999908447266,191,18,IA,IA,52722
Marshalltown,us,US,848.0305303698661,50158,42.060001373291016,USA,-92.94000244140625,161,19,IA,IA,50158
Cedar Falls,us,US,885.877743452073,50613,42.529998779296875,USA,-92.44999694824219,145,20,IA,IA,50613
North Liberty,us,US,850.2393069682463,52317,41.7400016784668,USA,-91.5999984741211,136,21,IA,IA,52317
Clive,us,US,806.6009336629783,50325,41.599998474121094,USA,-93.75,128,22,IA,IA,50325
Marion,us,US,869.1946397544841,52302,42.040000915527344,USA,-91.58999633789062,109,23,IA,IA,52302
Fairfield,us,US,797.5533108045648,52556,41.0099983215332,USA,-91.97000122070312,104,24,IA,IA,52556
Johnston,us,US,812.4074636677325,50131,41.68000030517578,USA,-93.70999908447266,96,25,IA,IA,50131
Muscatine,us,US,845.9740730205,52761,41.439998626708984,USA,-90.9000015258789,85,26,IA,IA,52761
Indianola,us,US,790.5934333388448,50125,41.31999969482422,USA,-93.56999969482422,76,27,IA,IA,50125
Altoona,us,US,813.6535213987326,50009,41.650001525878906,USA,-93.47000122070312,74,28,IA,IA,50009
Waukee,us,US,805.0597174261364,50263,41.599998474121094,USA,-93.87000274658203,69,29,IA,IA,50263
Carroll,us,US,824.3945539872988,51401,42.04999923706055,USA,-94.87000274658203,66,30,IA,IA,51401
Newton,us,US,822.9727580742501,50208,41.70000076293945,USA,-93.05000305175781,51,31,IA,IA,50208
Norwalk,us,US,798.1556508282041,50211,41.459999084472656,USA,-93.69000244140625,43,32,IA,IA,50211
Ackworth,us,US,796.9460010783168,50001,41.380001068115234,USA,-93.4000015258789,42,33,IA,IA,50001
Pella,us,US,806.337941930117,50219,41.40999984741211,USA,-92.91000366210938,40,34,IA,IA,50219
Grimes,us,US,812.1639876154159,50111,41.689998626708984,USA,-93.77999877929688,39,35,IA,IA,50111
Iowa Falls,us,US,872.6384169790769,50126,42.5099983215332,USA,-93.29000091552734,39,36,IA,IA,50126
