created,description,distance,duration,event_url,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required,group.created,group.group_lat,group.group_lon,group.id,group.join_mode,group.name,group.urlname,group.who,headcount,how_to_find_us,id,maybe_rsvp_count,name,photo_url,rsvp_limit,status,time,updated,utc_offset,venue.address_1,venue.address_2,venue.address_3,venue.city,venue.country,venue.id,venue.lat,venue.localized_country_name,venue.lon,venue.name,venue.phone,venue.repinned,venue.state,venue.zip,visibility,waitlist_count,why,yes_rsvp_count,timestamp_event,timestamp_event_weekday,category
1501796076000,"<p>Members get a special happy hour before doors open! Tickets are $5 at the door or online at DrafthouseComedy.com!! </p> <p>Every 1st Thursday, comedian Tim Miller hosts ""Who's In Here?"", a comedy show based mostly on crowd work. Who's In Here? features local comics improving material based on the audience. If you're a good sport and don't mind literally being a part of the show, it'll be an experience like no other.</p> <p>Tim Miller: Oh, so you want to know more about me huh? Well hang onto your butts ladies and gentlemen. I'm a Stand-up comedian from Texas, born and raised. I joined the Army which, some how led me to Washington D.C. where I currently reside. I've had a passion for comedy all of my life. It was my mother who said, if you can't laugh through life then the hell with ya!</p>",6.062980175018311,,https://www.meetup.com/Date-Night-at-Drafthouse-Comedy-DC/events/245290104/,,,,,,,1501787842000,38.90999984741211,-77.0199966430664,25329034,open,Date Night at Drafthouse Comedy DC,Date-Night-at-Drafthouse-Comedy-DC,Members,0,,sbpdpnywqbkb,0,"""Who's in Here"" Comedy Show Meet up!",,,upcoming,1512692100000,1501797065000,-18000000,1100 13th Street Northwest,,,Washington,US,25406500.0,38.903877,USA,-77.030121,Drafthouse Comedy Theater,,False,,,public,0,,3,2017-12-07 18:15:00,4,socializing
1510972968000,"<p>• What we'll do<br/>We have a few spots left for the 2018 RMCC Spring Contrail (Fruita Loopa). Drive to Fruita on March 17th. Day one is to Gateway, day 2 to Naturita, day 3 is to Moab where we will ride and hang out for 3 days. Day 6 is back to Fruita. Cost is $600.00 per person double occupancy, includes hotel, sag, snacks, and bag transfer. A $300.00 deposit will reserve you a spot, with balance due on February 17th. Send to:<br/>Ken Brecheisen<br/>3212 West 10th Ave. Place<br/>Broomfield, CO 80020<br/>(303)[masked](landline)<br/>Include with check, your phone number, email address and if you would like to bring your Mt. Bike. We may rent a trailer if there is enough interest. Any questions, call Ken.</p>",22.07868766784668,576000000.0,https://www.meetup.com/Rocky-Mountain-Cycling-Club-RMCC/events/245202312/,,,,,,,1438895230000,39.72999954223633,-104.9499969482422,18808636,open,Rocky Mountain Cycling Club RMCC,Rocky-Mountain-Cycling-Club-RMCC,Cyclists,0,,245202312,0,2018 Spring Contrail,,,upcoming,1521327600000,1511021101000,-21600000,126 S. Coulson St.,,,Fruita,us,25618722.0,39.15853,USA,-108.73785,Balanced Rock Inn,,False,co,81521,public,0,,8,2018-03-17 18:00:00,6,sports/recreation
1510188286000,"<p>We are combining the November and December meetings due to the upcoming holidays. Our book is ""Love Warrior"" by Glennon Doyle Melton.</p>",18.684467315673828,9000000.0,https://www.meetup.com/Andover-Women-Words-and-Wine-Meetup/events/244947968/,,,,,,,1502565456000,37.70000076293945,-97.13999938964844,25462348,open,Andover Words & Wine for Women Meetup,Andover-Women-Words-and-Wine-Meetup,Members,0,,244947968,0,"""Love Warrior"" by Glennon Doyle Melton",,,upcoming,1512694800000,1510188286000,-21600000,2244 North Greenwich Road,,,Wichita,US,25433808.0,37.724655,USA,-97.207199,Oak & Pie,,False,,,public,0,,3,2017-12-07 19:00:00,4,book clubs
1425992490000,<p>We will critique the guidelines for the new anthology. You can bring 2-3 double spaced pages of your work in progress. Be sure to bring at least 6 copies</p>,5.647617816925049,7200000.0,https://www.meetup.com/Milwaukee-Writers-Circle/events/244928900/,,,,,,,1274483159000,43.09000015258789,-87.9800033569336,1649159,approval,Milwaukee Writer's Circle,Milwaukee-Writers-Circle,authors,0,,fjnbglywqbqb,0,Critique Session,,,upcoming,1513126800000,1425992490000,-21600000,,,,,,,,,,,,,,,public,0,,4,2017-12-12 19:00:00,2,writing
1512060044000,"<p>Once a month we will be running a Beer and Boardgames night and tonight will be at a new location Hooker Brewery at Colt! From Happy Hour until close we will be playing board games with a few drinks. I'd suggest lighter games (there maybe other non-gamers interested) but there is plenty of room to setup your game of Twilight Imperium (oh god please don't). Also note that even though we are at a brewery please be on your best behavior and be safe. We are all adults so please don't get inebriated and if you can't drive please reach out to me (Gary) and I'll see to it that you get home safe.</p> <p>Directions: <a href=""https://goo.gl/maps/7TVJRqpa16F2""><a href=""https://goo.gl/maps/7TVJRqpa16F2"" class=""linkified"">https://goo.gl/maps/7TVJRqpa16F2</a></a></p> <p>Parking Parking is attached to the brewery, can't miss it!</p> <p>Food: Often times they have a food truck parked right next to the patio. Not sure what will be available on this day.</p> <p>See ya there!</p>",9.90921115875244,19800000.0,https://www.meetup.com/Connecticut-Night-n-Day-Social-Group-20s-30s/events/245531288/,,,,,,,1457586058000,41.52999877929688,-72.80000305175781,19688147,approval,Connecticut's Night n' Day Social Group (20's & 30's),Connecticut-Night-n-Day-Social-Group-20s-30s,Night & Day-ers,0,"Inside the bar, can't miss the sign and all of the games I have on display!",245531288,0,Beer and Boardgames (Monthly Event),,,upcoming,1513981800000,1512060044000,-18000000,140 Huyshope Avenue,,,Hartford,US,25400585.0,41.755409,USA,-72.663666,Thomas Hooker Brewery at Colt,,False,,,public,0,,27,2017-12-22 16:30:00,5,socializing
1512481001000,"<p>I’ll be heading to the Catskills for a winter weekend of peak bagging, going to hit four or five over the course of the weekend. The peaks are Fir, Big Indian, Eagle, and Doubletop. If time allows we’ll also do Katterskill High Peak. All are bushwhack hikes but there should be pretty obvious paths from previous hikers. </p> <p>Here’s one of many sites that describe the peaks: </p> <p><a href=""http://www.catskillhiker.com/?page_id=4""><a href=""http://www.catskillhiker.com/?page_id=4"" class=""linkified"">http://www.catskillhiker.com/?page_id=4</a></a></p> <p>Camping will be primitive and probably very cold. Microspikes are mandatory and snowshoes may also be necessary. There will be ice and there could be deep snow. This is an adventure for fit, experienced backpackers. Conditions will determine the route, mileage, and number of peaks closer to the date. I can take six, with gear from the York area.</p>",20.351806640625,198000000.0,https://www.meetup.com/Berks-Lehigh-Hiking-and-Backpacking/events/245665318/,,,,,,,1315191896000,40.540000915527344,-75.69000244140625,2436582,open,Berks-Lehigh Hiking and Backpacking,Berks-Lehigh-Hiking-and-Backpacking,Hikers,0,,245665318,0,Backpacking the Catskills,,6.0,upcoming,1520614800000,1512481001000,-18000000,,,,,,,,,,,,,,,public,0,,3,2018-03-09 11:00:00,5,outdoors/adventure
1509217878000,"<p>Join us for dinner at the authentic El Rancho and elephant gift exchange. No need to buy anything. Just regift something you have. See you there! Since meetup is at a restaurant, please RSVP. Thanks!</p>",11.25813102722168,7200000.0,https://www.meetup.com/eastern-iowa-christian-singles/events/244607356/,,,,,,,1468327381000,41.97000122070313,-91.66000366210938,20175342,open,Eastern Iowa Christian Fun Group,eastern-iowa-christian-singles,Fun Loving People 😀,0,,244607356,0,White elephant gift exchange and eat at El Rancho,,,upcoming,1512867600000,1511370644000,-21600000,2747 16th Ave SW,,,Cedar Rapids,us,25626922.0,41.950001,USA,-91.690002,El Rancho,,False,IA,52404,public,0,,6,2017-12-09 19:00:00,6,socializing
1457839782000,"<p>First Class is FREE!!!! If you have not attended a class your first one is FREE!!!! Come out for a fun new way to play tennis, meet new people and get a great heart pumping workout. All skill levels are welcome. The class will run for about an hour. Bring your tennis racquet, plenty of water and be prepared to sweat. Extra racquets will be available. Cost for the class is $10 Class sizes are limited so please RSVP. </p>",16.257139205932614,5400000.0,https://www.meetup.com/Fort-Myers-Cardio-Tennis/events/237717327/,,,,,,,1426639197000,26.63999938964844,-81.87000274658203,18509152,open,Fort Myers Cardio Tennis,Fort-Myers-Cardio-Tennis,Members,0,Rutenberg Park,smphlnyxcbjb,0,Cardio Tennis,,10.0,upcoming,1515240000000,1499537290000,-18000000,6500 South Pointe Blvd.,,,Fort Myers,us,5208952.0,26.547318,USA,-81.90567,Rutenberg Park,,False,Fl,33919,public,2,,10,2018-01-06 06:00:00,6,sports/recreation
1509980624000,"<p><img src=""https://secure.meetupstatic.com/photos/event/a/e/0/d/600_466544557.jpeg"" /></p> <p>We just recently celebrated our one year anniversary! This is the hottest monthly show in NYC! Admission is ABSOLUTELY FREE through this group! </p> <p>Come out for the best show in NYC. Performances by:</p> <p>


&gt;Aaron Berg - In Hot Water</p> <p><br/>&gt;Mike Recine - Conan</p> <p>&gt;Casey Balsham - Live at Gotham</p> <p>&gt;Andrew Casertano -NBC</p> <p>&gt;Daniel Crow - Axs TV</p> <p>&gt;Mark Lawrence - nobody cares podcast </p> <p>&gt;Jacq The Stripper - Jacqthestripper.com</p> <p>Hosted by Larry Beyah - Borgata</p> <p>&gt;&gt;Please arrive by 7:00p for seating</p> <p>&gt;&gt;Groups of 3 or more get a FREE drink! </p> <p>Hope you can join us at the show. If any questions, direct message me, Mark. </p>",17.66219711303711,,https://www.meetup.com/funthingstodoinnyctoday/events/244867127/,,,,,,,1217100557000,40.709999084472656,-74.0,1235637,open,Alternative to the Bar Fun Things To Do In NYC!,funthingstodoinnyctoday,NYC Adventure Seekers,0,,244867127,0,THE ABSOLUTE BEST FREE COMEDY SHOW IN NEW YORK,,,upcoming,1512693000000,1512681965000,-18000000,"99 Macdougal St, New York, NY 10012",,,New York,us,23967733.0,0.0,USA,0.0,Greenwich Village Comedy Club,,False,NY,,public,0,,32,2017-12-07 18:30:00,4,socializing
1508749985000,"<p>Guess what?  Yup that's right, the sheriff sale game is back in full swing!  The question now is, do you know how to play?  Literally speaking, without an invite opportunity to walk through the homes how do you come up with offers?  Excess risk?  </p> <p>Through this live event we will go through the process of how I do sheriff sale business.  I have bought sheriff sale properties in PA, NJ and NY.  I have been doing this for 3 years now.  I have made all the mistakes.  I have bought the wrong property, bought houses that need to much work, bid against myself.  It's crazy hehe</p> <p><b>Join us and Learn:</b><br/>- Of the 3 strategies listed, what is selling at massive discounts right now.<br/>- Where to get sheriff sale properties<br/>- How to do Due diligence without access<br/>-- Site visit, Opra, Zoning, Neighbors<br/>-- How to get access to the property <br/>- How to get the opening bid on the property <br/>- 1 hour title searches <br/>- What you need when attending the auction <br/>- Bidding Competitive Nature, Emotional, Economical Game</p> <p>**************************************** <br/>We're a group of real estate investors, agents, lenders, etc that meet a couple times a month to network, exchange ideas, and grow our businesses through referrals and education. </p> <p>Average attendance = 150 people. </p> <p><b>EVENT PROGRAM:  </b> <br/>6:30 PM - 7:30 PM Networking   <br/>7:30 PM - 8:30 PM Presentation   <br/>8:30 PM - 9:00 PM Networking   </p> <p><b>ADMISSION: </b><br/>1)<b> First time attendees: <br/></b>You do NOT need to be a prime member to attend as a first time attendee of our organization. If you are serious about attending please pay for your ticket now!  RSVP'ing for this event alone without payment does not guarantee you a seat.   </p> <p>- $10 - First 25 RSVP &amp; MAKE PAYMENT (SOLD OUT) <br/>- $15 - 26 - 50 (SOLD OUT)<br/>- $20 - 51 - 75   <br/>- $25 - 76+ and Payment at the Door     </p> <p><b><a href=""https://www.eventbrite.com/e/101-how-to-buy-sheriff-sale-reos-shadow-properties-tickets-39278389721?aff=NewJerseyREIA"">CLICK HERE TO SUBMIT PAYMENT!!!</a>   </b></p> <p>2) <b>Returning attendees:   <br/></b>Prime Members only.  If you are not yet a member please follow this link to <b><a href=""http://superiorinvestors.com/product/prime-membership/"">become a Prime Member now.</a> </b></p> <p>- FREE - Prime Member but RSVP is required </p>",8.780911445617676,9000000.0,https://www.meetup.com/New-Jersey-Real-Estate-Investors-Association/events/244449310/,cash,20.0,USD,per person,Price,0.0,1258120936000,40.790000915527344,-74.31999969482422,1556319,open,New Jersey Real Estate Investors Association (REIA),New-Jersey-Real-Estate-Investors-Association,Real Estate Investors,0,,244449310,0,"101: How to Buy Sheriff Sale, REOS & Shadow Properties",,200.0,upcoming,1512689400000,1512682631000,-18000000,801 Rutherford Avenue,,,Rutherford,us,4963782.0,40.81126,USA,-74.104698,Renaissance Meadowlands Hotel,,False,NJ,07070,public,0,,189,2017-12-07 17:30:00,4,career/business
1367696898000,<p>Moved meetup to Chris and Amy's</p>,15.094106674194336,,https://www.meetup.com/San-Antonio-Stitch-N-Bitch/events/244868322/,,,,,,,1249066113000,29.540000915527344,-98.72000122070312,1498852,approval,San Antonio Stitch N Bitch,San-Antonio-Stitch-N-Bitch,Stitchers,0,,qtlvwfywqbsb,0,All Group Members,,,upcoming,1513297800000,1493051630000,-21600000,,,,,,,,,,,,,,,public,0,,3,2017-12-14 18:30:00,4,hobbies/crafts
1347294644000,"<p>There are basically 3 aspects to our meetings: formal speeches, speech evaluations and informal (impromptu) speaking. We do these things and a lot more. Did I mention we have FUN doing it? Please arrive a little early as we start punctually at 7 PM. We are always done by 8:30.</p>",10.69232940673828,,https://www.meetup.com/Apopka-FoliageToastmasters/events/242269516/,,,,,,,1342395767000,28.739999771118164,-81.54000091552734,4313932,open,Apopka Foliage Toastmasters,Apopka-FoliageToastmasters,Members,0,www.apopkatoastmasters.org,qxxqkdywqbpb,0,Apopka Foliage Toastmasters,,,upcoming,1513036800000,1438700136000,-18000000,122 E 5th St,,,Apopka,US,23790607.0,28.671877,USA,-81.50891899999998,Museum of the Apopkans,,False,,,public,0,,5,2017-12-11 18:00:00,1,career/business
1501714993000,"<p>Come join us for a day crop!</p> <p>Cost is $10. Payment is due at time of registration. This is a no frills crop. Food is not included, but feel free to bring something to share.</p>",8.930988311767578,32400000.0,https://www.meetup.com/ScrapbookingDivas/events/242235108/,paypal,10.0,USD,per person,price,1.0,1210001083000,42.849998474121094,-73.80000305175781,1136735,open,The Scrapbooking Divas,ScrapbookingDivas,Scrapbooking Divas,0,,242235108,0,Sweetheart Crop,,40.0,upcoming,1518271200000,1501715038000,-18000000,,,,,,,,,,,,,,,public,0,,9,2018-02-10 08:00:00,6,hobbies/crafts
